Province,County,Zip,GB1999,FullName,Latitude,Longitude
保定市,安新县,071600,p130000/c130600/x130632,河北省保定市安新县, 38.935369 , 115.935603
保定市,容城县,071700,p130000/c130600/x130629,河北省保定市容城县, 39.042784 , 115.861657
保定市,雄县,071800,p130000/c130600/x130638,河北省保定市雄县, 38.994550 , 116.108650
保定市,满城县,072150,p130000/c130600/x130621,河北省保定市满城县, 38.948955 , 115.322351
保定市,顺平县,072250,p130000/c130600/x130636,河北省保定市顺平县, 38.844552 , 115.132617
保定市,唐县,072350,p130000/c130600/x130627,河北省保定市唐县, 38.748204 , 114.982972
保定市,望都县,072450,p130000/c130600/x130631,河北省保定市望都县, 38.695736 , 115.154511
保定市,徐水县,072550,p130000/c130600/x130625,河北省保定市徐水县, 39.018547 , 115.655862
保定市,定兴县,072650,p130000/c130600/x130626,河北省保定市定兴县, 39.263018 , 115.808175
保定市,涿州市,072750,p130000/c130600/x130681,河北省保定市涿州市, 39.485283 , 115.974422
保定市,定州市,073000,p130000/c130600/x130682,河北省保定市定州市, 38.516174 , 114.990159
保定市,曲阳县,073100,p130000/c130600/x130634,河北省保定市曲阳县, 38.622244 , 114.744926
保定市,阜平县,073200,p130000/c130600/x130624,河北省保定市阜平县, 38.849152 , 114.195105
保定市,高碑店市,074000,p130000/c130600/x130684,河北省保定市高碑店市, 39.326521 , 115.873758
保定市,涞水县,074100,p130000/c130600/x130623,河北省保定市涞水县, 39.394317 , 115.713905
保定市,易县,074200,p130000/c130600/x130633,河北省保定市易县, 39.349393 , 115.497457
保定市,涞源县,074300,p130000/c130600/x130630,河北省保定市涞源县, 39.360247 , 114.694284
赣州市,赣县,341100,p360000/c360700/x360721,江西省赣州市赣县, 25.860691 , 115.011561
赣州市,上犹县,341200,p360000/c360700/x360724,江西省赣州市上犹县, 25.785172 , 114.551138
赣州市,崇义县,341300,p360000/c360700/x360725,江西省赣州市崇义县, 25.681784 , 114.308267
赣州市,南康市,341400,p360000/c360700/x360782,江西省赣州市南康市, 25.661471 , 114.765403
赣州市,大余县,341500,p360000/c360700/x360723,江西省赣州市大余县, 25.401314 , 114.362112
赣州市,信丰县,341600,p360000/c360700/x360722,江西省赣州市信丰县, 25.386704 , 114.922830
赣州市,龙南县,341700,p360000/c360700/x360727,江西省赣州市龙南县, 24.911069 , 114.789873
赣州市,全南县,341800,p360000/c360700/x360729,江西省赣州市全南县, 24.742403 , 114.530125
赣州市,定南县,341900,p360000/c360700/x360728,江西省赣州市定南县, 24.784410 , 115.027845
赣州市,安远县,342100,p360000/c360700/x360726,江西省赣州市安远县, 25.136927 , 115.393922
赣州市,寻乌县,342200,p360000/c360700/x360734,江西省赣州市寻乌县, 24.963371 , 115.646636
赣州市,于都县,342300,p360000/c360700/x360731,江西省赣州市于都县, 25.952069 , 115.415508
赣州市,兴国县,342400,p360000/c360700/x360732,江西省赣州市兴国县, 26.337937 , 115.363190
赣州市,瑞金市,342500,p360000/c360700/x360781,江西省赣州市瑞金市, 25.885555 , 116.027135
赣州市,会昌县,342600,p360000/c360700/x360733,江西省赣州市会昌县, 25.600272 , 115.786057
赣州市,石城县,342700,p360000/c360700/x360735,江西省赣州市石城县, 26.314775 , 116.346995
赣州市,宁都县,342800,p360000/c360700/x360730,江西省赣州市宁都县, 26.470116 , 116.009472
通辽市,科尔沁左翼后旗,028100,p150000/c150500/x150522,内蒙古自治区通辽市科尔沁左翼后旗, 42.935159 , 122.356749
通辽市,库伦旗,028200,p150000/c150500/x150524,内蒙古自治区通辽市库伦旗, 42.735657 , 121.810701
通辽市,奈曼旗,028300,p150000/c150500/x150525,内蒙古自治区通辽市奈曼旗, 42.867226 , 120.658283
通辽市,开鲁县,028400,p150000/c150500/x150523,内蒙古自治区通辽市开鲁县, 43.601244 , 121.319309
通辽市,扎鲁特旗,029100,p150000/c150500/x150526,内蒙古自治区通辽市扎鲁特旗, 44.556389 , 120.911676
通辽市,霍林郭勒市,029200,p150000/c150500/x150581,内蒙古自治区通辽市霍林郭勒市, 45.531726 , 119.663534
通辽市,科尔沁左翼中旗,029300,p150000/c150500/x150521,内蒙古自治区通辽市科尔沁左翼中旗, 44.126626 , 123.312265
铜川市,耀州区,727100,p610000/c610200/x610204,陕西省铜川市耀州区, 34.908916 , 108.980514
铜川市,宜君县,727200,p610000/c610200/x610222,陕西省铜川市宜君县, 35.398577 , 109.116932
十堰市,房县,442100,p420000/c420300/x420325,湖北省十堰市房县, 32.055542 , 110.741093
十堰市,竹山县,442200,p420000/c420300/x420323,湖北省十堰市竹山县, 32.224875 , 110.228694
十堰市,竹溪县,442300,p420000/c420300/x420324,湖北省十堰市竹溪县, 32.318255 , 109.715304
十堰市,郧县,442500,p420000/c420300/x420321,湖北省十堰市郧县, 32.834776 , 110.812050
十堰市,郧西县,442600,p420000/c420300/x420322,湖北省十堰市郧西县, 32.993182 , 110.425983
十堰市,丹江口市,442700,p420000/c420300/x420381,湖北省十堰市丹江口市, 32.540157 , 111.513127
大庆市,杜尔伯特县,166200,p230000/c230600/x230624,黑龙江省大庆市杜尔伯特县, 46.862791 , 124.442612
大庆市,林甸县,166300,p230000/c230600/x230623,黑龙江省大庆市林甸县, 47.171717 , 124.863603
大庆市,肇州县,166400,p230000/c230600/x230621,黑龙江省大庆市肇州县, 45.699066 , 125.268643
大庆市,肇源县,166500,p230000/c230600/x230622,黑龙江省大庆市肇源县, 45.519320 , 125.078223
牡丹江市,海林市,157100,p230000/c231000/x231083,黑龙江省牡丹江市海林市, 44.594213 , 129.380482
牡丹江市,东宁县,157200,p230000/c231000/x231024,黑龙江省牡丹江市东宁县, 44.062672 , 131.125806
牡丹江市,绥芬河市,157300,p230000/c231000/x231081,黑龙江省牡丹江市绥芬河市, 44.412309 , 131.152546
牡丹江市,宁安市,157400,p230000/c231000/x231084,黑龙江省牡丹江市宁安市, 44.340720 , 129.482851
牡丹江市,穆棱市,157500,p230000/c231000/x231085,黑龙江省牡丹江市穆棱市, 44.918813 , 130.524437
牡丹江市,林口县,157600,p230000/c231000/x231025,黑龙江省牡丹江市林口县, 45.278046 , 130.284034
资阳市,简阳市,641400,p510000/c512000/x512081,四川省资阳市简阳市, 30.410755 , 104.546774
资阳市,乐至县,641500,p510000/c512000/x512022,四川省资阳市乐至县, 30.276081 , 105.021101
资阳市,安岳县,642350,p510000/c512000/x512021,四川省资阳市安岳县, 30.097230 , 105.335690
鸡西市,鸡东县,158200,p230000/c230300/x230321,黑龙江省鸡西市鸡东县, 45.260412 , 131.124080
鸡西市,密山市,158300,p230000/c230300/x230382,黑龙江省鸡西市密山市, 45.529775 , 131.846636
鸡西市,虎林市,158400,p230000/c230300/x230381,黑龙江省鸡西市虎林市, 45.762686 , 132.937210
泰安市,新泰市,271200,p370000/c370900/x370982,山东省泰安市新泰市, 35.909032 , 117.767953
泰安市,宁阳县,271400,p370000/c370900/x370921,山东省泰安市宁阳县, 35.758787 , 116.805797
泰安市,东平县,271500,p370000/c370900/x370923,山东省泰安市东平县, 35.937102 , 116.470304
泰安市,肥城市,271600,p370000/c370900/x370983,山东省泰安市肥城市, 36.182571 , 116.768358
青岛市,崂山区,266100,p370000/c370200/x370212,山东省青岛市崂山区, 36.107538 , 120.468956
青岛市,即墨市,266200,p370000/c370200/x370282,山东省青岛市即墨市, 36.389402 , 120.447161
青岛市,胶州市,266300,p370000/c370200/x370281,山东省青岛市胶州市, 36.264680 , 120.033382
青岛市,胶南市,266400,p370000/c370200/x370284,山东省青岛市胶南市, 35.872159 , 120.046826
青岛市,黄岛区,266500,p370000/c370200/x370211,山东省青岛市黄岛区, 35.873691 , 120.046072
青岛市,莱西市,266600,p370000/c370200/x370285,山东省青岛市莱西市, 36.889084 , 120.517690
青岛市,平度市,266700,p370000/c370200/x370283,山东省青岛市平度市, 36.776358 , 119.988420
兴安盟,科尔沁右翼中旗,029400,p150000/c152200/x152222,内蒙古自治区兴安盟科尔沁右翼中旗, 45.060837 , 121.476530
兴安盟,乌兰浩特市,137400,p150000/c152200/x152201,内蒙古自治区兴安盟乌兰浩特市, 46.072732 , 122.093123
兴安盟,突泉县,137500,p150000/c152200/x152224,内蒙古自治区兴安盟突泉县, 45.381930 , 121.593799
兴安盟,阿尔山市,137800,p150000/c152200/x152202,内蒙古自治区兴安盟阿尔山市, 47.177440 , 119.943575
淮北市,濉溪县,235100,p340000/c340600/x340621,安徽省淮北市濉溪县, 33.915477 , 116.766299
鹤岗市,萝北县,154200,p230000/c230400/x230421,黑龙江省鹤岗市萝北县, 47.577495 , 130.828626
鹤岗市,绥滨县,156200,p230000/c230400/x230422,黑龙江省鹤岗市绥滨县, 47.289116 , 131.852759
泸州市,泸县,646100,p510000/c510500/x510521,四川省泸州市泸县, 29.151534 , 105.381893
泸州市,合江县,646200,p510000/c510500/x510522,四川省泸州市合江县, 28.811203 , 105.831067
泸州市,纳溪区,646300,p510000/c510500/x510503,四川省泸州市纳溪区, 28.773428 , 105.371151
泸州市,叙永县,646400,p510000/c510500/x510524,四川省泸州市叙永县, 28.155801 , 105.444765
泸州市,古蔺县,646500,p510000/c510500/x510525,四川省泸州市古蔺县, 28.038802 , 105.812602
泸州市,龙马潭区,646600,p510000/c510500/x510504,四川省泸州市龙马潭区, 28.913221 , 105.437765
洛阳市,孟津县,471100,p410000/c410300/x410322,河南省洛阳市孟津县, 34.825304 , 112.445273
洛阳市,汝阳县,471200,p410000/c410300/x410326,河南省洛阳市汝阳县, 34.153940 , 112.473139
洛阳市,伊川县,471300,p410000/c410300/x410329,河南省洛阳市伊川县, 34.421349 , 112.425640
洛阳市,嵩县,471400,p410000/c410300/x410325,河南省洛阳市嵩县, 34.134517 , 112.085635
洛阳市,栾川县,471500,p410000/c410300/x410324,河南省洛阳市栾川县, 33.785698 , 111.615769
洛阳市,宜阳县,471600,p410000/c410300/x410327,河南省洛阳市宜阳县, 34.514770 , 112.179243
洛阳市,洛宁县,471700,p410000/c410300/x410328,河南省洛阳市洛宁县, 34.389414 , 111.653039
洛阳市,新安县,471800,p410000/c410300/x410323,河南省洛阳市新安县, 34.718326 , 112.154410
洛阳市,偃师市,471900,p410000/c410300/x410381,河南省洛阳市偃师市, 34.727221 , 112.789544
安康市,宁陕县,711600,p610000/c610900/x610923,陕西省安康市宁陕县, 33.310527 , 108.314283
安康市,汉阴县,725100,p610000/c610900/x610921,陕西省安康市汉阴县, 32.893026 , 108.508745
安康市,石泉县,725200,p610000/c610900/x610922,陕西省安康市石泉县, 33.028901 , 108.249738
安康市,紫阳县,725300,p610000/c610900/x610924,陕西省安康市紫阳县, 32.520246 , 108.534229
安康市,岚皋县,725400,p610000/c610900/x610925,陕西省安康市岚皋县, 32.307001 , 108.902049
安康市,平利县,725500,p610000/c610900/x610926,陕西省安康市平利县, 32.388854 , 109.361864
安康市,镇坪县,725600,p610000/c610900/x610927,陕西省安康市镇坪县, 31.883672 , 109.526873
安康市,旬阳县,725700,p610000/c610900/x610928,陕西省安康市旬阳县, 32.834086 , 109.365265
安康市,白河县,725800,p610000/c610900/x610929,陕西省安康市白河县, 32.832678 , 110.100793
德阳市,中江县,618100,p510000/c510600/x510623,四川省德阳市中江县, 31.033051 , 104.678749
德阳市,绵竹市,618200,p510000/c510600/x510683,四川省德阳市绵竹市, 31.338077 , 104.220750
德阳市,广汉市,618300,p510000/c510600/x510681,四川省德阳市广汉市, 30.976180 , 104.282430
德阳市,什邡市,618400,p510000/c510600/x510682,四川省德阳市什邡市, 31.126780 , 104.167501
德阳市,罗江县,618500,p510000/c510600/x510626,四川省德阳市罗江县, 31.317045 , 104.510249
信阳市,平桥区,464100,p410000/c411500/x411503,河南省信阳市平桥区, 32.101031 , 114.125656
信阳市,罗山县,464200,p410000/c411500/x411521,河南省信阳市罗山县, 32.203073 , 114.513012
信阳市,息县,464300,p410000/c411500/x411528,河南省信阳市息县, 32.342792 , 114.740456
信阳市,淮滨县,464400,p410000/c411500/x411527,河南省信阳市淮滨县, 32.473258 , 115.419537
信阳市,潢川县,465150,p410000/c411500/x411526,河南省信阳市潢川县, 32.131383 , 115.051808
信阳市,固始县,465250,p410000/c411500/x411525,河南省信阳市固始县, 32.168137 , 115.654482
信阳市,商城县,465350,p410000/c411500/x411524,河南省信阳市商城县, 31.798378 , 115.406862
信阳市,光山县,465450,p410000/c411500/x411522,河南省信阳市光山县, 32.009995 , 114.919250
信阳市,新县,465550,p410000/c411500/x411523,河南省信阳市新县, 31.642455 , 114.888961
商洛市,柞水县,711400,p610000/c611000/x611026,陕西省商洛市柞水县, 33.686110 , 109.114207
商洛市,镇安县,711500,p610000/c611000/x611025,陕西省商洛市镇安县, 33.423357 , 109.152893
商洛市,商州区,726000,p610000/c611000/x611002,陕西省商洛市商州区, 33.862703 , 109.941241
商洛市,洛南县,726100,p610000/c611000/x611021,陕西省商洛市洛南县, 34.090838 , 110.148509
商洛市,丹凤县,726200,p610000/c611000/x611022,陕西省商洛市丹凤县, 33.695783 , 110.327331
商洛市,商南县,726300,p610000/c611000/x611023,陕西省商洛市商南县, 33.530995 , 110.881807
商洛市,山阳县,726400,p610000/c611000/x611024,陕西省商洛市山阳县, 33.532172 , 109.882290
邵阳市,邵阳县,422100,p430000/c430500/x430523,湖南省邵阳市邵阳县, 26.990637 , 111.273806
邵阳市,隆回县,422200,p430000/c430500/x430524,湖南省邵阳市隆回县, 27.113978 , 111.032438
邵阳市,洞口县,422300,p430000/c430500/x430525,湖南省邵阳市洞口县, 27.060321 , 110.575846
邵阳市,武冈市,422400,p430000/c430500/x430581,湖南省邵阳市武冈市, 26.726599 , 110.631884
邵阳市,城步县,422500,p430000/c430500/x430529,湖南省邵阳市城步县, 26.390598 , 110.322240
邵阳市,绥宁县,422600,p430000/c430500/x430527,湖南省邵阳市绥宁县, 26.581955 , 110.155655
邵阳市,新宁县,422700,p430000/c430500/x430528,湖南省邵阳市新宁县, 26.433418 , 110.856623
邵阳市,邵东县,422800,p430000/c430500/x430521,湖南省邵阳市邵东县, 27.258942 , 111.744258
邵阳市,新邵县,422900,p430000/c430500/x430522,湖南省邵阳市新邵县, 27.320918 , 111.458657
平顶山市,舞钢市,462500,p410000/c410400/x410481,河南省平顶山市舞钢市, 33.307776 , 113.524794
平顶山市,郏县,467100,p410000/c410400/x410425,河南省平顶山市郏县, 33.971787 , 113.212609
平顶山市,叶县,467200,p410000/c410400/x410422,河南省平顶山市叶县, 33.626731 , 113.357239
平顶山市,鲁山县,467300,p410000/c410400/x410423,河南省平顶山市鲁山县, 33.738518 , 112.908022
平顶山市,宝丰县,467400,p410000/c410400/x410421,河南省平顶山市宝丰县, 33.868441 , 113.054754
平顶山市,汝州市,467500,p410000/c410400/x410482,河南省平顶山市汝州市, 34.167030 , 112.844517
南阳市,方城县,473200,p410000/c411300/x411322,河南省南阳市方城县, 33.254391 , 113.012494
南阳市,社旗县,473300,p410000/c411300/x411327,河南省南阳市社旗县, 33.056109 , 112.948245
南阳市,唐河县,473400,p410000/c411300/x411328,河南省南阳市唐河县, 32.697086 , 112.840602
南阳市,新野县,473500,p410000/c411300/x411329,河南省南阳市新野县, 32.520805 , 112.360026
南阳市,邓州市,474150,p410000/c411300/x411381,河南省南阳市邓州市, 32.687576 , 112.087395
南阳市,镇平县,474250,p410000/c411300/x411324,河南省南阳市镇平县, 33.033869 , 112.234701
南阳市,内乡县,474350,p410000/c411300/x411325,河南省南阳市内乡县, 33.044865 , 111.849392
南阳市,淅川县,474450,p410000/c411300/x411326,河南省南阳市淅川县, 33.137820 , 111.490964
南阳市,西峡县,474550,p410000/c411300/x411323,河南省南阳市西峡县, 33.298364 , 111.482591
南阳市,南召县,474650,p410000/c411300/x411321,河南省南阳市南召县, 33.489877 , 112.429133
南阳市,桐柏县,474750,p410000/c411300/x411330,河南省南阳市桐柏县, 32.367401 , 113.406491
绵阳市,三台县,621100,p510000/c510700/x510722,四川省绵阳市三台县, 31.095979 , 105.094586
绵阳市,盐亭县,621600,p510000/c510700/x510723,四川省绵阳市盐亭县, 31.208363 , 105.389453
绵阳市,江油市,621700,p510000/c510700/x510781,四川省绵阳市江油市, 31.777979 , 104.745731
绵阳市,梓潼县,622150,p510000/c510700/x510725,四川省绵阳市梓潼县, 31.642718 , 105.170845
绵阳市,平武县,622550,p510000/c510700/x510727,四川省绵阳市平武县, 32.409675 , 104.555583
绵阳市,安县,622650,p510000/c510700/x510724,四川省绵阳市安县, 31.534886 , 104.567187
绵阳市,北川县,622750,p510000/c510700/x510726,四川省绵阳市北川县, 31.617199 , 104.468168
丽江市,永胜县,674200,p530000/c530700/x530722,云南省丽江市永胜县, 26.684225 , 100.750795
丽江市,华坪县,674800,p530000/c530700/x530723,云南省丽江市华坪县, 26.629211 , 101.266195
怀化市,洪江市,418100,p430000/c431200/x431281,湖南省怀化市洪江市, 27.208609 , 109.836669
怀化市,洪江区,418200,p430000/c431200/x431281,湖南省怀化市洪江区, 27.208609 , 109.836669
怀化市,会同县,418300,p430000/c431200/x431225,湖南省怀化市会同县, 26.887239 , 109.735661
怀化市,靖州县,418400,p430000/c431200/x431229,湖南省怀化市靖州县, 26.575052 , 109.696311
怀化市,通道县,418500,p430000/c431200/x431230,湖南省怀化市通道县, 26.158054 , 109.784412
怀化市,芷江县,419100,p430000/c431200/x431228,湖南省怀化市芷江县, 27.443499 , 109.684629
怀化市,新晃县,419200,p430000/c431200/x431227,湖南省怀化市新晃县, 27.352673 , 109.174932
怀化市,溆浦县,419300,p430000/c431200/x431224,湖南省怀化市溆浦县, 27.908281 , 110.594921
怀化市,麻阳县,419400,p430000/c431200/x431226,湖南省怀化市麻阳县, 27.865548 , 109.802587
怀化市,辰溪县,419500,p430000/c431200/x431223,湖南省怀化市辰溪县, 28.006336 , 110.183917
怀化市,沅陵县,419600,p430000/c431200/x431222,湖南省怀化市沅陵县, 28.452686 , 110.393844
锡林郭勒盟,二连浩特市,011100,p150000/c152500/x152501,内蒙古自治区锡林郭勒盟二连浩特市, 43.653170 , 111.977943
锡林郭勒盟,苏尼特右旗,011200,p150000/c152500/x152524,内蒙古自治区锡林郭勒盟苏尼特右旗, 42.742892 , 112.641783
锡林郭勒盟,苏尼特左旗,011300,p150000/c152500/x152523,内蒙古自治区锡林郭勒盟苏尼特左旗, 43.859880 , 113.667249
锡林郭勒盟,阿巴嘎旗,011400,p150000/c152500/x152522,内蒙古自治区锡林郭勒盟阿巴嘎旗, 44.022995 , 114.950248
锡林郭勒盟,镶黄旗,013250,p150000/c152500/x152528,内蒙古自治区锡林郭勒盟镶黄旗, 42.232371 , 113.847287
锡林郭勒盟,正镶白旗,013800,p150000/c152500/x152529,内蒙古自治区锡林郭勒盟正镶白旗, 42.281247 , 115.041322
锡林郭勒盟,锡林浩特市,026000,p150000/c152500/x152502,内蒙古自治区锡林郭勒盟锡林浩特市, 43.933411 , 116.086032
锡林郭勒盟,西乌珠穆沁旗,026200,p150000/c152500/x152526,内蒙古自治区锡林郭勒盟西乌珠穆沁旗, 44.587882 , 117.608911
锡林郭勒盟,东乌珠穆沁旗,026300,p150000/c152500/x152525,内蒙古自治区锡林郭勒盟东乌珠穆沁旗, 45.498221 , 116.974494
锡林郭勒盟,太仆寺旗,027000,p150000/c152500/x152527,内蒙古自治区锡林郭勒盟太仆寺旗, 41.877136 , 115.282986
锡林郭勒盟,正蓝旗,027200,p150000/c152500/x152530,内蒙古自治区锡林郭勒盟正蓝旗, 42.241638 , 115.992470
锡林郭勒盟,多伦县,027300,p150000/c152500/x152531,内蒙古自治区锡林郭勒盟多伦县, 42.203591 , 116.485556
遂宁市,蓬溪县,629100,p510000/c510900/x510921,四川省遂宁市蓬溪县, 30.757575 , 105.707570
遂宁市,射洪县,629200,p510000/c510900/x510922,四川省遂宁市射洪县, 30.870986 , 105.388405
遂宁市,大英县,629300,p510000/c510900/x510923,四川省遂宁市大英县, 30.594337 , 105.236904
遂宁市,安居区,629400,p510000/c510900/x510904,四川省遂宁市安居区, 30.355379 , 105.456342
乐山市,井研县,613100,p510000/c511100/x511124,四川省乐山市井研县, 29.651287 , 104.069726
乐山市,夹江县,614100,p510000/c511100/x511126,四川省乐山市夹江县, 29.737630 , 103.571657
乐山市,峨眉山市,614200,p510000/c511100/x511181,四川省乐山市峨眉山市, 29.601199 , 103.484504
乐山市,峨边彝族自治县,614300,p510000/c511100/x511132,四川省乐山市峨边彝族自治县, 29.230425 , 103.262048
乐山市,犍为县,614400,p510000/c511100/x511123,四川省乐山市犍为县, 29.208171 , 103.949326
乐山市,沐川县,614500,p510000/c511100/x511129,四川省乐山市沐川县, 28.956647 , 103.902335
乐山市,马边彝族自治县,614600,p510000/c511100/x511133,四川省乐山市马边彝族自治县, 28.835521 , 103.546348
乐山市,金口河区,614700,p510000/c511100/x511113,四川省乐山市金口河区, 29.244345 , 103.078621
乐山市,五通桥区,614800,p510000/c511100/x511112,四川省乐山市五通桥区, 29.407004 , 103.818441
乐山市,沙湾区,614900,p510000/c511100/x511111,四川省乐山市沙湾区, 29.413091 , 103.549991
马鞍山市,当涂县,243100,p340000/c340500/x340521,安徽省马鞍山市当涂县, 31.571213 , 118.497972
巴中市,平昌县,636400,p510000/c511900/x511923,四川省巴中市平昌县, 31.560874 , 107.104008
巴中市,南江县,636600,p510000/c511900/x511922,四川省巴中市南江县, 32.346589 , 106.828697
巴中市,通江县,636700,p510000/c511900/x511921,四川省巴中市通江县, 31.911705 , 107.245033
雅安市,名山县,625100,p510000/c511800/x511821,四川省雅安市名山县, 30.085591 , 103.110502
雅安市,荥经县,625200,p510000/c511800/x511822,四川省雅安市荥经县, 29.792931 , 102.846738
雅安市,汉源县,625300,p510000/c511800/x511823,四川省雅安市汉源县, 29.344617 , 102.652483
雅安市,石棉县,625400,p510000/c511800/x511824,四川省雅安市石棉县, 29.227874 , 102.359462
雅安市,天全县,625500,p510000/c511800/x511825,四川省雅安市天全县, 30.066713 , 102.758317
雅安市,芦山县,625600,p510000/c511800/x511826,四川省雅安市芦山县, 30.144084 , 102.928260
雅安市,宝兴县,625700,p510000/c511800/x511827,四川省雅安市宝兴县, 30.368126 , 102.814531
济宁市,兖州市,272100,p370000/c370800/x370882,山东省济宁市兖州市, 35.567024 , 116.837440
济宁市,金乡县,272200,p370000/c370800/x370828,山东省济宁市金乡县, 35.066620 , 116.311532
济宁市,鱼台县,272300,p370000/c370800/x370827,山东省济宁市鱼台县, 35.012749 , 116.650608
济宁市,嘉祥县,272400,p370000/c370800/x370829,山东省济宁市嘉祥县, 35.407829 , 116.342442
济宁市,汶上县,272500,p370000/c370800/x370830,山东省济宁市汶上县, 35.732799 , 116.489043
济宁市,梁山县,272600,p370000/c370800/x370832,山东省济宁市梁山县, 35.802306 , 116.096044
济宁市,曲阜市,273100,p370000/c370800/x370881,山东省济宁市曲阜市, 35.581137 , 116.986532
济宁市,泗水县,273200,p370000/c370800/x370831,山东省济宁市泗水县, 35.664323 , 117.251195
济宁市,邹城市,273500,p370000/c370800/x370883,山东省济宁市邹城市, 35.405185 , 117.003743
济宁市,微山县,277600,p370000/c370800/x370826,山东省济宁市微山县, 34.807139 , 117.128814
思茅市,墨江哈尼族自治县,654800,p530000/c530800/x530822,云南省思茅市墨江哈尼族自治县, 23.294020 , 101.379187
思茅市,普洱哈尼族彝族自治县,665100,p530000/c530800/x530821,云南省思茅市普洱哈尼族彝族自治县, 22.785431 , 100.974512
思茅市,西盟佤族自治县,665700,p530000/c530800/x530829,云南省思茅市西盟佤族自治县, 22.786910 , 100.977165
思茅市,江城哈尼族彝族自治县,665900,p530000/c530800/x530826,云南省思茅市江城哈尼族彝族自治县, 22.551582 , 101.606555
思茅市,景谷傣族彝族自治县,666400,p530000/c530800/x530824,云南省思茅市景谷傣族彝族自治县, 22.786910 , 100.977165
思茅市,景东彝族自治县,676200,p530000/c530800/x530823,云南省思茅市景东彝族自治县, 24.447057 , 100.835553
中方,洪江市,418100,p430000/c431200/x431281,湖南省中方洪江市, 27.445829 , 109.954862
中方,洪江区,418200,p430000/c431200/x431281,湖南省中方洪江区, 27.279210 , 109.825490
中方,会同县,418300,p430000/c431200/x431225,湖南省中方会同县, 27.440523 , 109.946012
中方,靖州县,418400,p430000/c431200/x431229,湖南省中方靖州县, 27.440523 , 109.946012
中方,通道县,418500,p430000/c431200/x431230,湖南省中方通道县, 27.334235 , 110.545417
中方,芷江县,419100,p430000/c431200/x431228,湖南省中方芷江县, 27.445829 , 109.954862
中方,新晃县,419200,p430000/c431200/x431227,湖南省中方新晃县, 27.440523 , 109.946012
中方,溆浦县,419300,p430000/c431200/x431224,湖南省中方溆浦县, 27.386978 , 109.936010
中方,麻阳县,419400,p430000/c431200/x431226,湖南省中方麻阳县, 27.891599 , 109.989002
中方,辰溪县,419500,p430000/c431200/x431223,湖南省中方辰溪县, 27.878048 , 110.255724
中方,沅陵县,419600,p430000/c431200/x431222,湖南省中方沅陵县, 28.858656 , 110.532075
哈尔滨市,双城市,150100,p230000/c230100/x230182,黑龙江省哈尔滨市双城市, 45.383263 , 126.312745
哈尔滨市,五常市,150200,p230000/c230100/x230184,黑龙江省哈尔滨市五常市, 44.931992 , 127.167619
哈尔滨市,阿城市,150300,p230000/c230100/x230181,黑龙江省哈尔滨市阿城市, 45.551442 , 126.996954
哈尔滨市,宾县,150400,p230000/c230100/x230125,黑龙江省哈尔滨市宾县, 45.745122 , 127.466888
哈尔滨市,呼兰区,150500,p230000/c230100/x230111,黑龙江省哈尔滨市呼兰区, 45.888997 , 126.587904
哈尔滨市,尚志市,150600,p230000/c230100/x230183,黑龙江省哈尔滨市尚志市, 45.209586 , 128.009895
哈尔滨市,延寿县,150700,p230000/c230100/x230129,黑龙江省哈尔滨市延寿县, 45.451897 , 128.331644
哈尔滨市,方正县,150800,p230000/c230100/x230124,黑龙江省哈尔滨市方正县, 45.851695 , 128.829536
哈尔滨市,通河县,150900,p230000/c230100/x230128,黑龙江省哈尔滨市通河县, 45.972425 , 128.749352
哈尔滨市,巴彦县,151800,p230000/c230100/x230126,黑龙江省哈尔滨市巴彦县, 46.085379 , 127.403182
哈尔滨市,木兰县,151900,p230000/c230100/x230127,黑龙江省哈尔滨市木兰县, 45.950582 , 128.043466
哈尔滨市,依兰县,154800,p230000/c230100/x230123,黑龙江省哈尔滨市依兰县, 46.324534 , 129.567985
岳阳市,岳阳县,414100,p430000/c430600/x430621,湖南省岳阳市岳阳县, 29.377281 , 113.119965
岳阳市,华容县,414200,p430000/c430600/x430623,湖南省岳阳市华容县, 29.531057 , 112.540463
岳阳市,临湘市,414300,p430000/c430600/x430682,湖南省岳阳市临湘市, 29.476849 , 113.450423
岳阳市,汨罗市,414400,p430000/c430600/x430681,湖南省岳阳市汨罗市, 28.806394 , 113.067240
岳阳市,平江县,414500,p430000/c430600/x430626,湖南省岳阳市平江县, 28.701868 , 113.581234
岳阳市,湘阴县,414600,p430000/c430600/x430624,湖南省岳阳市湘阴县, 28.670807 , 112.883301
亳州市,蒙城县,233500,p340000/c341600/x341622,安徽省亳州市蒙城县, 33.265831 , 116.564248
亳州市,涡阳县,233600,p340000/c341600/x341621,安徽省亳州市涡阳县, 33.492921 , 116.215665
亳州市,利辛县,236700,p340000/c341600/x341623,安徽省亳州市利辛县, 33.144724 , 116.208635
眉山市,丹棱县,620200,p510000/c511400/x511424,四川省眉山市丹棱县, 30.014448 , 103.512733
眉山市,洪雅县,620360,p510000/c511400/x511423,四川省眉山市洪雅县, 29.904890 , 103.372863
眉山市,青神县,620460,p510000/c511400/x511425,四川省眉山市青神县, 29.831358 , 103.846688
眉山市,仁寿县,620560,p510000/c511400/x511421,四川省眉山市仁寿县, 29.995630 , 104.134082
眉山市,彭山县,620800,p510000/c511400/x511422,四川省眉山市彭山县, 30.193056 , 103.872950
